Year,Product Group,Export (US$ Thousand),Import (US$ Thousand),Export Product Share (%),Import Product Share (%),Revealed comparative advantage,World Growth (%),Country Growth (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports (US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),Tariffs on Imports (US$ Thousand),Trade Deficit (US$ Thousand)
2006,Stone and Glass,676507.33,7364044.02,1.23,2.41,0.88,11.75,26.09,3.25,5.25,375.0,62.4,35.73,0.0,1.87,38.0,0.0,0.0,6322862.67,1041181.35,3.25,5.25,375.0,62.4,35.73,0.0,1.87,38.0,0.0,0.0,6322862.67,1041181.35,3945466.30608,6687536.6899999995
2006,Textiles and Clothing,2774327.73,27989162.66,5.02,9.15,1.56,4.65,19.13,8.97,10.34,1531.0,80.27,13.13,1.44,5.16,32.0,0.0,84180.87,27705463.04,283699.62,8.97,10.34,1531.0,80.27,13.13,1.44,5.16,32.0,0.0,84180.87,27705463.04,283699.62,22239175.182207998,25214834.93
2006,Transportation,7589414.87,6216978.48,13.74,2.03,3.19,22.43,28.79,2.37,2.06,200.0,50.5,49.5,0.0,0.0,25.0,0.0,0.0,4942105.73,1274872.74,2.37,2.06,200.0,50.5,49.5,0.0,0.0,25.0,0.0,0.0,4942105.73,1274872.74,2495763.3936500004,-1372436.3899999997
2006,Vegetable,2926563.97,891227.86,5.3,0.29,2.71,1.45,-6.67,2.89,2.82,434.0,30.18,26.5,0.0,43.32,29.8,0.0,0.0,769878.88,116430.74,2.89,2.82,434.0,30.18,26.5,0.0,43.32,29.8,0.0,0.0,769878.88,116430.74,232349.44598400002,-2035336.1100000003
2006,Wood,2576747.99,7422120.64,4.67,2.43,2.15,4.78,5.25,0.54,1.75,446.0,16.14,83.41,0.0,0.45,18.0,0.0,0.0,3638010.09,3784110.55,0.54,1.75,446.0,16.14,83.41,0.0,0.45,18.0,0.0,0.0,3638010.09,3784110.55,587174.828526,4845372.649999999
2007,All Products,65237883.48,340106645.76,100.0,100.0,1.0,9.91,8.28,3.65,2.88,8161.0,50.06,40.5,2.43,7.02,350.0,0.0,2993281.58,156120362.13,180023325.94,3.65,2.88,8161.0,50.06,40.5,2.43,7.02,350.0,0.0,2993281.58,156120362.13,180023325.94,78153853.282278,274868762.28
2007,Animal,1468681.66,2060093.45,2.25,0.61,3.27,13.67,24.76,2.14,0.24,202.0,30.2,48.02,0.5,21.29,91.18,0.0,2656.46,255377.39,1804716.05,2.14,0.24,202.0,30.2,48.02,0.5,21.29,91.18,0.0,2656.46,255377.39,1804716.05,77123.97178,591411.79
2007,Capital goods,29094016.97,125794853.01,44.6,36.99,0.98,7.73,4.16,1.04,0.2,1139.0,30.47,68.31,0.88,0.35,16.0,0.0,47912.7,20379530.12,106814255.09,1.04,0.2,1139.0,30.47,68.31,0.88,0.35,16.0,0.0,47912.7,20379530.12,106814255.09,6209642.827564,96700836.04
2007,Chemicals,5031795.77,6793972.81,7.71,2.0,1.5,10.19,10.46,2.58,2.17,1166.0,60.12,38.85,0.0,1.03,6.65,0.0,0.0,3970185.33,2827728.23,2.58,2.17,1166.0,60.12,38.85,0.0,1.03,6.65,0.0,0.0,3970185.33,2827728.23,2386875.4203959997,1762177.04
2007,Consumer goods,5389785.93,179787668.69,8.26,52.86,1.07,9.91,10.3,5.03,4.93,3158.0,57.5,28.44,4.53,9.53,350.0,0.0,2449180.28,121971310.57,56406589.1,5.03,4.93,3158.0,57.5,28.44,4.53,9.53,350.0,0.0,2449180.28,121971310.57,56406589.1,70133503.57775,174397882.76
2007,Food Products,480552.94,2234457.46,0.74,0.66,1.53,5.65,8.04,9.31,5.94,497.0,41.85,20.93,5.43,31.79,350.0,0.0,211083.34,1573676.25,660781.21,9.31,5.94,497.0,41.85,20.93,5.43,31.79,350.0,0.0,211083.34,1573676.25,660781.21,658583.5106250001,1753904.52
2007,Footwear,46211.15,17768697.51,0.07,5.22,1.12,10.35,-12.99,8.13,11.94,174.0,64.94,20.11,3.45,11.49,54.59,0.0,913017.5,16601380.19,1167317.32,8.13,11.94,174.0,64.94,20.11,3.45,11.49,54.59,0.0,913017.5,16601380.19,1167317.32,10780936.295386,17722486.360000003
2007,Fuels,297857.02,724897.6,0.46,0.21,0.05,8.65,19.52,1.06,1.31,54.0,9.26,46.3,37.04,7.41,18.92,0.0,256170.91,257441.51,467456.09,1.06,1.31,54.0,9.26,46.3,37.04,7.41,18.92,0.0,256170.91,257441.51,467456.09,23839.083826000002,427040.57999999996
2007,Hides and Skins,1039533.76,7930638.61,1.59,2.33,2.36,4.59,4.92,3.94,8.46,207.0,82.13,17.39,0.0,0.48,20.0,0.0,0.0,7910092.34,20546.27,3.94,8.46,207.0,82.13,17.39,0.0,0.48,20.0,0.0,0.0,7910092.34,20546.27,6496558.838841999,6891104.850000001
2007,Intermediate goods,13348548.89,26853796.18,20.46,7.9,1.04,9.94,12.27,3.98,1.96,3148.0,53.91,41.17,1.21,3.72,140.43,0.0,333485.35,12182556.86,14572116.87,3.98,1.96,3148.0,53.91,41.17,1.21,3.72,140.43,0.0,333485.35,12182556.86,14572116.87,6567616.403225998,13505247.29
2007,Mach and Elec,19520325.73,145044960.62,29.92,42.65,0.84,7.76,4.25,1.06,0.4,993.0,32.53,67.07,0.4,0.0,12.5,0.0,162764.81,37743478.35,107319132.78,1.06,0.4,993.0,32.53,67.07,0.4,0.0,12.5,0.0,162764.81,37743478.35,107319132.78,12277953.507255001,125524634.89
2007,Metals,7525742.19,22547407.65,11.54,6.63,0.8,13.98,14.48,1.45,1.79,849.0,36.51,57.95,3.89,1.65,15.0,0.0,764014.29,12755953.83,9791453.82,1.45,1.79,849.0,36.51,57.95,3.89,1.65,15.0,0.0,764014.29,12755953.83,9791453.82,4657198.743333,15021665.459999997
2007,Minerals,1071327.74,914430.6,1.64,0.27,0.31,28.76,40.63,0.27,0.18,93.0,6.45,86.02,1.08,6.45,4.65,0.0,1303.82,188025.81,726404.79,0.27,0.18,93.0,6.45,86.02,1.08,6.45,4.65,0.0,1303.82,188025.81,726404.79,12127.664745,-156897.14
2007,Miscellaneous,4283819.55,64237677.91,6.57,18.89,0.93,9.22,6.73,3.39,1.07,715.0,37.2,43.92,11.33,7.55,140.43,0.0,592163.81,16526584.35,43748135.87,3.39,1.07,715.0,37.2,43.92,11.33,7.55,140.43,0.0,592163.81,16526584.35,43748135.87,6147889.378200001,59953858.36
2007,Plastic or Rubber,4175120.34,12543493.2,6.4,3.69,1.29,8.98,18.33,3.24,3.68,290.0,71.38,28.62,0.0,0.0,14.0,0.0,0.0,12048472.99,477348.15,3.24,3.68,290.0,71.38,28.62,0.0,0.0,14.0,0.0,0.0,12048472.99,477348.15,8600200.020262,8368372.859999999
2007,Raw materials,16734877.41,3704157.69,25.65,1.09,0.97,15.51,13.17,1.77,1.07,602.0,21.93,51.83,1.16,25.08,350.0,0.0,162703.26,1356413.09,2192525.53,1.77,1.07,602.0,21.93,51.83,1.16,25.08,350.0,0.0,162703.26,1356413.09,2192525.53,297461.39063700003,-13030719.72
2007,Stone and Glass,899461.16,7931080.86,1.38,2.33,0.86,11.96,8.88,3.31,5.15,354.0,61.86,37.29,0.0,0.85,38.0,0.0,0.0,6789527.49,1141553.37,3.31,5.15,354.0,61.86,37.29,0.0,0.85,38.0,0.0,0.0,6789527.49,1141553.37,4200001.705314,7031619.7
2007,Textiles and Clothing,2254251.95,32918512.57,3.46,9.68,1.31,-0.59,-10.1,9.01,10.76,1512.0,80.69,12.96,1.59,4.76,32.0,0.0,82015.65,32563013.82,355498.74,9.01,10.76,1512.0,80.69,12.96,1.59,4.76,32.0,0.0,82015.65,32563013.82,355498.74,26275095.851358,30664260.62
2007,Transportation,9267373.39,7273786.06,14.21,2.14,2.93,8.53,2.51,1.26,1.39,158.0,31.01,68.99,0.0,0.0,14.0,0.0,0.0,2270194.16,5003591.89,1.26,1.39,158.0,31.01,68.99,0.0,0.0,14.0,0.0,0.0,2270194.16,5003591.89,703987.2090160002,-1993587.330000001
2007,Vegetable,4593801.83,1044236.86,7.04,0.31,2.77,24.18,23.84,3.04,2.7,417.0,31.41,24.94,0.24,43.41,29.8,0.0,8090.99,927020.16,113297.51,3.04,2.7,417.0,31.41,24.94,0.24,43.41,29.8,0.0,8090.99,927020.16,113297.51,291177.032256,-3549564.97
2007,Wood,3282027.3,8138301.99,5.03,2.39,2.37,10.73,14.58,0.75,1.66,480.0,20.0,78.96,0.0,1.04,18.0,0.0,0.0,3739938.14,4398363.85,0.75,1.66,480.0,20.0,78.96,0.0,1.04,18.0,0.0,0.0,3739938.14,4398363.85,747987.628,4856274.69
2008,All Products,71456411.76,356304560.71,100.0,100.0,1.0,8.84,8.31,3.75,3.09,9169.0,55.84,35.74,2.28,6.14,350.0,0.0,3254103.02,185451678.38,166678391.58,3.75,3.09,9169.0,55.84,35.74,2.28,6.14,350.0,0.0,3254103.02,185451678.38,166678391.58,103556217.20739199,284848148.95
2008,Animal,1823473.08,2204206.56,2.55,0.62,3.95,9.33,19.56,1.4,0.2,128.0,22.66,66.41,0.78,10.16,84.2,0.0,4066.54,234796.15,1969410.41,1.4,0.2,128.0,22.66,66.41,0.78,10.16,84.2,0.0,4066.54,234796.15,1969410.41,53204.80759,380733.48
2008,Capital goods,28996283.9,129911393.39,40.58,36.46,0.98,3.34,2.97,1.47,0.6,1476.0,46.07,52.91,0.68,0.34,25.0,0.0,53754.09,38433752.75,91842262.82,1.47,0.6,1476.0,46.07,52.91,0.68,0.34,25.0,0.0,53754.09,38433752.75,91842262.82,17706429.891925,100915109.49000001
2008,Chemicals,5920074.23,10244510.68,8.28,2.88,1.59,5.87,8.55,2.92,2.67,1549.0,69.53,29.63,0.0,0.84,6.5,0.0,0.0,6774226.57,3481984.47,2.92,2.67,1549.0,69.53,29.63,0.0,0.84,6.5,0.0,0.0,6774226.57,3481984.47,4710119.734121,4324436.449999999
2008,Consumer goods,6254981.28,183448056.78,8.75,51.49,1.09,14.16,14.64,4.87,4.99,3355.0,60.39,26.8,4.44,8.38,350.0,0.0,2269704.9,129261821.59,53770586.53,4.87,4.99,3355.0,60.39,26.8,4.44,8.38,350.0,0.0,2269704.9,129261821.59,53770586.53,78061214.058201,177193075.5
2008,Food Products,545580.14,2662689.86,0.76,0.75,1.47,15.78,12.72,8.34,4.46,567.0,46.03,18.34,5.64,29.98,350.0,0.0,251526.5,1713857.4,948832.46,8.34,4.46,567.0,46.03,18.34,5.64,29.98,350.0,0.0,251526.5,1713857.4,948832.46,788888.5612199999,2117109.7199999997
2008,Footwear,52336.36,18082373.29,0.07,5.08,0.85,14.54,-0.84,8.1,12.23,174.0,64.94,20.11,3.45,11.49,52.59,0.0,923199.9,16913831.28,1168542.01,8.1,12.23,174.0,64.94,20.11,3.45,11.49,52.59,0.0,923199.9,16913831.28,1168542.01,10983842.033232,18030036.93
2008,Fuels,446021.24,2187580.64,0.62,0.61,0.06,26.86,30.66,0.8,0.19,46.0,6.52,52.17,32.61,8.7,17.58,0.0,567039.78,567877.38,1619703.26,0.8,0.19,46.0,6.52,52.17,32.61,8.7,17.58,0.0,567039.78,567877.38,1619703.26,37025.605176,1741559.4000000001
2008,Hides and Skins,1057413.56,8011211.59,1.48,2.25,2.4,-0.51,-0.15,3.94,8.67,208.0,82.69,16.83,0.0,0.48,20.0,0.0,0.0,7995206.71,16004.89,3.94,8.67,208.0,82.69,16.83,0.0,0.48,20.0,0.0,0.0,7995206.71,16004.89,6611236.428499,6953798.029999999
2008,Intermediate goods,14952452.43,34244552.86,20.93,9.61,1.13,3.43,7.15,4.24,2.72,3651.0,60.07,35.11,1.21,3.62,252.84,0.0,398800.84,15734643.06,18441734.8,4.24,2.72,3651.0,60.07,35.11,1.21,3.62,252.84,0.0,398800.84,15734643.06,18441734.8,9451800.086142,19292100.43
2008,Mach and Elec,21128416.18,149991186.59,29.57,42.1,0.9,3.14,6.0,1.48,0.89,1292.0,47.91,51.7,0.31,0.08,15.0,0.0,44055.58,56431846.59,93591257.31,1.48,0.89,1292.0,47.91,51.7,0.31,0.08,15.0,0.0,44055.58,56431846.59,93591257.31,27036497.701269,128862770.41
2008,Metals,8369676.3,25858713.59,11.71,7.26,0.89,1.19,6.3,1.74,1.88,920.0,42.72,52.17,3.59,1.52,15.0,0.0,849111.96,14467601.47,11391112.12,1.74,1.88,920.0,42.72,52.17,3.59,1.52,15.0,0.0,849111.96,14467601.47,11391112.12,6180559.347984,17489037.29
2008,Minerals,901719.67,826519.56,1.26,0.23,0.19,26.98,0.04,0.25,0.14,85.0,7.06,88.24,1.18,3.53,4.02,0.0,3546.94,186311.51,640208.05,0.25,0.14,85.0,7.06,88.24,1.18,3.53,4.02,0.0,3546.94,186311.51,640208.05,13153.592606,-75200.10999999999
2008,Miscellaneous,4778854.98,64894487.51,6.69,18.21,0.94,6.74,6.51,3.95,1.55,815.0,41.6,38.65,12.15,7.61,252.84,0.0,602212.22,16831125.05,43888871.7,3.95,1.55,815.0,41.6,38.65,12.15,7.61,252.84,0.0,602212.22,16831125.05,43888871.7,7001748.020800001,60115632.53
2008,Plastic or Rubber,4510479.49,13500921.58,6.31,3.79,1.31,5.19,5.28,3.53,3.8,373.0,77.21,22.79,0.0,0.0,14.0,0.0,0.0,13172669.26,296311.3,3.53,3.8,373.0,77.21,22.79,0.0,0.0,14.0,0.0,0.0,13172669.26,296311.3,10170617.935646,8990442.09
2008,Raw materials,20579468.51,4517435.13,28.8,1.27,0.91,23.18,18.24,1.65,0.9,573.0,21.99,51.66,1.05,25.31,350.0,0.0,531843.18,1746670.78,2559655.84,1.65,0.9,573.0,21.99,51.66,1.05,25.31,350.0,0.0,531843.18,1746670.78,2559655.84,384092.904522,-16062033.380000003
2008,Stone and Glass,849310.84,7742033.09,1.19,2.17,1.0,7.06,14.93,3.31,5.18,386.0,63.47,34.72,0.0,1.81,38.0,0.0,0.0,6634141.51,1107891.57,3.31,5.18,386.0,63.47,34.72,0.0,1.81,38.0,0.0,0.0,6634141.51,1107891.57,4210689.616397,6892722.25
2008,Textiles and Clothing,2523893.34,33196105.11,3.53,9.32,1.45,-0.74,3.81,8.94,10.74,1523.0,81.42,13.0,1.18,4.4,32.0,0.0,9343.6,32864910.46,331194.65,8.94,10.74,1523.0,81.42,13.0,1.18,4.4,32.0,0.0,9343.6,32864910.46,331194.65,26758610.096532002,30672211.77
2008,Transportation,7224738.18,7613820.97,10.11,2.14,2.36,6.54,-4.84,2.19,2.1,214.0,49.07,50.93,0.0,0.0,25.0,0.0,0.0,6244594.75,1369226.21,2.19,2.1,214.0,49.07,50.93,0.0,0.0,25.0,0.0,0.0,6244594.75,1369226.21,3064222.643825,389082.79000000004
2008,Vegetable,7797081.75,1135412.27,10.91,0.32,3.34,27.88,39.62,2.98,2.45,414.0,31.64,24.15,0.0,44.2,29.8,0.0,0.0,950815.64,172919.97,2.98,2.45,414.0,31.64,24.15,0.0,44.2,29.8,0.0,0.0,950815.64,172919.97,300838.068496,-6661669.48
2008,Wood,3527342.42,8152787.83,4.94,2.29,2.58,6.37,10.45,0.77,1.51,475.0,20.84,78.11,0.0,1.05,18.0,0.0,0.0,3467866.63,4684921.2,0.77,1.51,475.0,20.84,78.11,0.0,1.05,18.0,0.0,0.0,3467866.63,4684921.2,722703.405692,4625445.41
2009,All Products,69575613.27,309530233.2,100.0,100.0,1.0,-5.77,-2.38,3.82,3.18,9211.0,56.09,35.35,2.21,6.35,584.79,0.0,2200543.72,160056501.78,145725564.91,3.82,3.18,9211.0,56.09,35.35,2.21,6.35,584.79,0.0,2200543.72,160056501.78,145725564.91,89775691.84840201,239954619.93
2009,Animal,1572172.08,1995633.99,2.26,0.64,3.22,-3.05,-9.2,1.02,0.21,104.0,21.15,70.19,0.96,7.69,15.0,0.0,3060.27,214975.03,1780658.96,1.02,0.21,104.0,21.15,70.19,0.96,7.69,15.0,0.0,3060.27,214975.03,1780658.96,45467.218844999996,423461.9099999999
2009,Capital goods,21700066.81,121017668.34,31.19,39.1,0.94,-4.65,-3.23,1.47,0.54,1489.0,46.34,52.65,0.67,0.34,25.0,0.0,35294.23,32620351.75,88428570.74,1.47,0.54,1489.0,46.34,52.65,0.67,0.34,25.0,0.0,35294.23,32620351.75,88428570.74,15116271.000950001,99317601.53
2009,Chemicals,6298634.24,8022033.71,9.05,2.59,1.49,-5.0,-4.49,2.98,2.57,1566.0,69.92,29.18,0.0,0.89,6.5,0.0,0.0,5021511.97,3004838.22,2.98,2.57,1566.0,69.92,29.18,0.0,0.89,6.5,0.0,0.0,5021511.97,3004838.22,3511041.169424,1723399.4699999997
2009,Consumer goods,5937946.55,159664465.16,8.53,51.58,1.17,-7.98,-1.49,4.86,5.25,3384.0,60.55,26.27,4.52,8.66,350.0,0.0,1790527.09,114754561.81,44804273.13,4.86,5.25,3384.0,60.55,26.27,4.52,8.66,350.0,0.0,1790527.09,114754561.81,44804273.13,69483887.175955,153726518.60999998
2009,Food Products,738156.52,2197544.43,1.06,0.71,1.56,2.63,9.52,8.04,4.76,600.0,45.67,18.0,5.17,31.17,350.0,0.0,188496.92,1529983.27,667561.17,8.04,4.76,600.0,45.67,18.0,5.17,31.17,350.0,0.0,188496.92,1529983.27,667561.17,698743.359409,1459387.9100000001
2009,Footwear,53219.41,16350383.77,0.08,5.28,0.92,-6.32,0.7,8.1,12.45,174.0,64.94,20.11,3.45,11.49,51.97,0.0,803674.82,15220195.93,1130187.83,8.1,12.45,174.0,64.94,20.11,3.45,11.49,51.97,0.0,803674.82,15220195.93,1130187.83,9883995.236941999,16297164.36
2009,Fuels,528743.74,318554.57,0.76,0.1,0.07,-14.42,0.48,1.05,0.13,55.0,9.09,45.45,36.36,9.09,17.5,0.0,117704.07,118471.26,200083.31,1.05,0.13,55.0,9.09,45.45,36.36,9.09,17.5,0.0,117704.07,118471.26,200083.31,10769.037534,-210189.16999999998
2009,Hides and Skins,835458.72,6410072.41,1.2,2.07,1.9,-8.89,-15.94,3.96,8.57,204.0,82.35,17.16,0.0,0.49,20.0,0.0,0.0,6397117.87,12954.54,3.96,8.57,204.0,82.35,17.16,0.0,0.49,20.0,0.0,0.0,6397117.87,12954.54,5268026.565944999,5574613.69
2009,Intermediate goods,14759590.41,21814403.2,21.21,7.05,1.01,-1.2,-3.38,4.35,3.11,3644.0,60.43,34.96,1.02,3.59,584.79,0.0,254850.23,11282329.82,10448942.43,4.35,3.11,3644.0,60.43,34.96,1.02,3.59,584.79,0.0,254850.23,11282329.82,10448942.43,6817911.910226,7054812.789999999
2009,Mach and Elec,17873025.84,138916029.85,25.69,44.88,0.79,-4.78,-7.56,1.48,0.84,1305.0,47.97,51.65,0.31,0.08,15.0,0.0,18375.98,49153637.11,89787136.48,1.48,0.84,1305.0,47.97,51.65,0.31,0.08,15.0,0.0,18375.98,49153637.11,89787136.48,23578999.721667,121043004.00999999
2009,Metals,7484560.05,16371972.25,10.76,5.29,0.82,4.25,3.83,1.77,2.17,919.0,42.98,52.01,3.37,1.63,15.0,0.0,586718.49,10591251.26,5780720.99,1.77,2.17,919.0,42.98,52.01,3.37,1.63,15.0,0.0,586718.49,10591251.26,5780720.99,4552119.791548,8887412.2
2009,Minerals,841401.85,328917.58,1.21,0.11,0.21,-11.36,-5.07,0.21,0.19,81.0,7.41,90.12,1.23,1.23,3.0,0.0,2618.3,119491.72,209425.87,0.21,0.19,81.0,7.41,90.12,1.23,1.23,3.0,0.0,2618.3,119491.72,209425.87,8854.336452,-512484.26999999996
2009,Miscellaneous,10222443.65,54460445.01,14.69,17.59,1.01,-7.11,0.14,4.45,1.48,806.0,41.94,38.71,11.91,7.44,584.79,0.0,471755.88,13963614.9,36748663.61,4.45,1.48,806.0,41.94,38.71,11.91,7.44,584.79,0.0,471755.88,13963614.9,36748663.61,5856340.08906,44238001.36
2009,Plastic or Rubber,5049341.82,11755754.46,7.26,3.8,1.31,-1.56,1.95,3.54,3.81,369.0,77.51,22.49,0.0,0.0,14.0,0.0,0.0,11487741.11,243259.01,3.54,3.81,369.0,77.51,22.49,0.0,0.0,14.0,0.0,0.0,11487741.11,243259.01,8904148.134360999,6706412.640000001
2009,Raw materials,21252963.63,3282738.34,30.55,1.06,1.04,-10.39,-0.36,2.08,0.94,578.0,22.32,50.0,0.69,26.99,350.0,0.0,119872.16,1161633.29,1986840.1,2.08,0.94,578.0,22.32,50.0,0.69,26.99,350.0,0.0,119872.16,1161633.29,1986840.1,259276.550328,-17970225.29
2009,Stone and Glass,743771.99,6353287.15,1.07,2.05,0.95,-6.63,-5.86,3.47,5.29,380.0,64.74,33.42,0.0,1.84,38.0,0.0,0.0,5556482.63,796804.51,3.47,5.29,380.0,64.74,33.42,0.0,1.84,38.0,0.0,0.0,5556482.63,796804.51,3597266.8546619997,5609515.16
2009,Textiles and Clothing,1632634.28,32312626.91,2.35,10.44,1.02,-6.66,-18.96,8.97,10.91,1542.0,81.52,12.58,0.91,4.99,32.0,0.0,8138.98,32057684.48,254942.44,8.97,10.91,1542.0,81.52,12.58,0.91,4.99,32.0,0.0,8138.98,32057684.48,254942.44,26133424.388095997,30679992.63
2009,Transportation,2144439.07,5904739.65,3.08,1.91,2.58,3.93,12.52,2.14,2.09,214.0,49.53,50.47,0.0,0.0,25.0,0.0,0.0,4991646.41,913093.23,2.14,2.09,214.0,49.53,50.47,0.0,0.0,25.0,0.0,0.0,4991646.41,913093.23,2472362.4668730004,3760300.5800000005
2009,Vegetable,9863436.81,1017484.62,14.18,0.33,3.84,-5.52,5.01,3.21,2.46,417.0,31.65,24.22,0.0,44.12,29.8,0.0,0.0,872409.78,140768.96,3.21,2.46,417.0,31.65,24.22,0.0,44.12,29.8,0.0,0.0,872409.78,140768.96,276117.69537000003,-8845952.190000001
2009,Wood,3694173.19,6814752.83,5.31,2.2,2.15,-5.33,-10.4,0.76,1.4,475.0,20.42,78.53,0.0,1.05,18.0,0.0,0.0,2760287.04,4054465.79,0.76,1.4,475.0,20.42,78.53,0.0,1.05,18.0,0.0,0.0,2760287.04,4054465.79,563650.613568,3120579.64
2010,All Products,91910977.24,382964820.32,100.0,100.0,1.0,17.83,14.95,3.79,3.14,9283.0,55.52,35.75,2.25,6.47,687.12,0.0,2766785.17,196564160.23,182444796.57,3.79,3.14,9283.0,55.52,35.75,2.25,6.47,687.12,0.0,2766785.17,196564160.23,182444796.57,109132421.75969599,291053843.08
2010,Animal,1409802.19,2317687.9,1.53,0.61,2.16,17.08,-6.45,1.27,0.17,116.0,23.28,66.38,0.86,9.48,52.99,0.0,3910.97,221778.75,2094880.66,1.27,0.17,116.0,23.28,66.38,0.86,9.48,52.99,0.0,3910.97,221778.75,2094880.66,51630.093,907885.71
2010,Capital goods,27863642.77,160298001.78,30.32,41.86,0.94,15.32,12.5,1.47,0.53,1482.0,46.42,52.56,0.67,0.34,25.0,0.0,54990.26,42788788.93,117399112.56,1.47,0.53,1482.0,46.42,52.56,0.67,0.34,25.0,0.0,54990.26,42788788.93,117399112.56,19862555.821306,132434359.01
2010,Chemicals,8512124.24,10052635.44,9.26,2.63,1.65,15.85,18.66,2.91,2.54,1548.0,69.44,29.72,0.0,0.84,6.5,0.0,0.0,6355541.81,3701174.28,2.91,2.54,1548.0,69.44,29.72,0.0,0.84,6.5,0.0,0.0,6355541.81,3701174.28,4413288.232864,1540511.1999999993
2010,Consumer goods,9979802.88,189369587.7,10.86,49.45,1.12,18.71,13.38,4.79,5.36,3394.0,60.37,26.58,4.42,8.63,131.8,0.0,2243070.34,137700757.55,51747072.13,4.79,5.36,3394.0,60.37,26.58,4.42,8.63,131.8,0.0,2243070.34,137700757.55,51747072.13,83129947.332935,179389784.82
2010,Food Products,1441829.58,2542003.52,1.57,0.66,2.2,22.38,41.95,7.65,4.79,610.0,45.41,19.84,4.26,30.49,350.0,0.0,213288.77,1753091.29,788424.98,7.65,4.79,610.0,45.41,19.84,4.26,30.49,350.0,0.0,213288.77,1753091.29,788424.98,796078.7547889999,1100173.94
2010,Footwear,66514.58,19761655.38,0.07,5.16,0.91,12.3,9.09,8.08,12.42,174.0,64.94,20.11,3.45,11.49,50.7,0.0,1004882.43,18375638.35,1387580.66,8.08,12.42,174.0,64.94,20.11,3.45,11.49,50.7,0.0,1004882.43,18375638.35,1387580.66,11933139.54449,19695140.8
2010,Fuels,1354454.99,510497.19,1.47,0.13,0.12,23.46,52.03,1.14,0.78,53.0,9.43,43.4,37.74,9.43,16.83,0.0,175548.52,176002.52,333614.48,1.14,0.78,53.0,9.43,43.4,37.74,9.43,16.83,0.0,175548.52,176002.52,333614.48,16597.037635999997,-843957.8
2010,Hides and Skins,1213535.41,8066104.73,1.32,2.11,1.95,16.83,15.4,3.87,8.6,210.0,82.38,17.14,0.0,0.48,20.0,0.0,0.0,8048548.15,16423.33,3.87,8.6,210.0,82.38,17.14,0.0,0.48,20.0,0.0,0.0,8048548.15,16423.33,6630393.96597,6852569.32
2010,Intermediate goods,18907709.9,25377619.48,20.57,6.63,1.09,13.79,15.64,4.36,3.38,3681.0,59.63,35.48,1.22,3.67,687.12,0.0,331633.16,14372033.64,10800572.11,4.36,3.38,3681.0,59.63,35.48,1.22,3.67,687.12,0.0,331633.16,14372033.64,10800572.11,8570043.659532001,6469909.580000002
2010,Mach and Elec,22738997.55,178355697.87,24.74,46.57,0.8,15.05,13.45,1.48,0.79,1297.0,48.03,51.58,0.31,0.08,15.0,0.0,13242.0,59863250.86,118540902.61,1.48,0.79,1297.0,48.03,51.58,0.31,0.08,15.0,0.0,13242.0,59863250.86,118540902.61,28752319.388058,155616700.32
2010,Metals,8617802.55,18718131.5,9.38,4.89,0.86,9.2,8.99,1.72,2.39,934.0,41.86,53.43,3.32,1.39,15.0,0.0,732179.68,13156413.39,5552729.58,1.72,2.39,934.0,41.86,53.43,3.32,1.39,15.0,0.0,732179.68,13156413.39,5552729.58,5507274.6450539995,10100328.95
2010,Minerals,1485585.21,453634.95,1.62,0.12,0.2,25.48,20.86,0.22,0.11,84.0,7.14,89.29,1.19,2.38,3.0,0.0,803.26,108623.95,344992.16,0.22,0.11,84.0,7.14,89.29,1.19,2.38,3.0,0.0,803.26,108623.95,344992.16,7755.750029999999,-1031950.26
2010,Miscellaneous,12946135.82,63642062.35,14.09,16.62,0.95,23.69,16.59,4.63,1.57,814.0,41.77,38.45,12.29,7.49,687.12,0.0,554891.62,17365407.02,42323259.83,4.63,1.57,814.0,41.77,38.45,12.29,7.49,687.12,0.0,554891.62,17365407.02,42323259.83,7253530.512254,50695926.53
2010,Plastic or Rubber,5744821.15,14079396.33,6.25,3.68,1.25,17.02,11.42,3.52,3.83,372.0,77.15,22.85,0.0,0.0,14.0,0.0,0.0,13777670.04,265888.2,3.52,3.83,372.0,77.15,22.85,0.0,0.0,14.0,0.0,0.0,13777670.04,265888.2,10629472.43586,8334575.18
